YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2025-10,WEEKENDS/HOLIDAY,17,TRAIN,PW7,1782,1586
2025-10,WEEKDAY,7,TRAIN,PW6,6465,1552
2025-10,WEEKENDS/HOLIDAY,8,TRAIN,NS14,18572,8499
2025-10,WEEKENDS/HOLIDAY,19,TRAIN,NS15,5628,5962
2025-10,WEEKDAY,14,TRAIN,CC12,7084,7582
2025-10,WEEKENDS/HOLIDAY,5,TRAIN,BP5,242,121
2025-10,WEEKENDS/HOLIDAY,22,TRAIN,NS27/CE2/TE20,1263,1012
2025-10,WEEKENDS/HOLIDAY,20,TRAIN,TE25,820,1432
2025-10,WEEKDAY,14,TRAIN,TE1,5258,4234
2025-10,WEEKENDS/HOLIDAY,9,TRAIN,SW2,2652,2557
2025-10,WEEKENDS/HOLIDAY,16,TRAIN,NS2,11783,13867
2025-10,WEEKENDS/HOLIDAY,5,TRAIN,CC2,6,0
2025-10,WEEKENDS/HOLIDAY,6,TRAIN,CG2,4716,3065
2025-10,WEEKENDS/HOLIDAY,5,TRAIN,EW29,303,809
2025-10,WEEKDAY,15,TRAIN,BP5,2069,1902
2025-10,WEEKDAY,8,TRAIN,CC4/DT15,4857,86308
2025-10,WEEKDAY,9,TRAIN,DT8,6283,5391
2025-10,WEEKDAY,19,TRAIN,CC5,11425,8821
2025-10,WEEKDAY,6,TRAIN,DT27,8227,7886
2025-10,WEEKDAY,17,TRAIN,NE1/CC29,116875,71089
2025-10,WEEKDAY,9,TRAIN,NE1/CC29,20909,107660
2025-10,WEEKDAY,0,TRAIN,NE8,312,778
2025-10,WEEKENDS/HOLIDAY,16,TRAIN,CC19/DT9,5088,5117
2025-10,WEEKENDS/HOLIDAY,15,TRAIN,TE7,2969,2536
2025-10,WEEKENDS/HOLIDAY,19,TRAIN,SE4,1183,1899
2025-10,WEEKENDS/HOLIDAY,8,TRAIN,NS24/NE6/CC1,3503,11094
2025-10,WEEKENDS/HOLIDAY,15,TRAIN,DT5,8759,7249
2025-10,WEEKENDS/HOLIDAY,0,TRAIN,TE23,31,187
2025-10,WEEKDAY,5,TRAIN,CC4/DT15,231,264
2025-10,WEEKDAY,0,TRAIN,TE8,289,641
2025-10,WEEKENDS/HOLIDAY,16,TRAIN,PE5,2423,2430
2025-10,WEEKENDS/HOLIDAY,11,TRAIN,PE6,4433,3220
2025-10,WEEKDAY,12,TRAIN,DT6,9232,7363
2025-10,WEEKDAY,0,TRAIN,EW10,88,855
2025-10,WEEKDAY,11,TRAIN,NE18,11714,15752
2025-10,WEEKDAY,5,TRAIN,CC27,196,98
2025-10,WEEKENDS/HOLIDAY,16,TRAIN,DT33,7072,6416
2025-10,WEEKDAY,12,TRAIN,DT21,8830,10930
2025-10,WEEKENDS/HOLIDAY,11,TRAIN,BP6/DT1,21108,14173
2025-10,WEEKENDS/HOLIDAY,19,TRAIN,DT21,4405,2448
2025-10,WEEKENDS/HOLIDAY,20,TRAIN,EW20,3241,5730
2025-10,WEEKDAY,21,TRAIN,EW32,3561,3487
2025-10,WEEKENDS/HOLIDAY,19,TRAIN,NS16,15242,24107
2025-10,WEEKENDS/HOLIDAY,10,TRAIN,CC2,1576,3205
2025-10,WEEKDAY,11,TRAIN,PW3,892,468
2025-10,WEEKDAY,5,TRAIN,EW1,10825,671
2025-10,WEEKENDS/HOLIDAY,11,TRAIN,CC4/DT15,3996,15644
2025-10,WEEKENDS/HOLIDAY,9,TRAIN,CC26,1334,1574
2025-10,WEEKDAY,22,TRAIN,TE6,3244,18202
2025-10,WEEKDAY,18,TRAIN,NE11,31580,46990
2025-10,WEEKENDS/HOLIDAY,15,TRAIN,EW28,11559,9689
2025-10,WEEKENDS/HOLIDAY,23,TRAIN,TE19,816,280
2025-10,WEEKDAY,14,TRAIN,DT17,12479,19203
2025-10,WEEKENDS/HOLIDAY,12,TRAIN,NE18,6570,6921
2025-10,WEEKDAY,6,TRAIN,EW8/CC9,27294,18211
2025-10,WEEKDAY,15,TRAIN,DT28,7420,6898
2025-10,WEEKDAY,23,TRAIN,DT13,4028,4422
2025-10,WEEKENDS/HOLIDAY,8,TRAIN,SE5,1292,549
2025-10,WEEKENDS/HOLIDAY,20,TRAIN,NS27/CE2/TE20,2085,2183
2025-10,WEEKDAY,18,TRAIN,EW15,236714,59733
2025-10,WEEKDAY,9,TRAIN,EW3,27530,12743
2025-10,WEEKDAY,5,TRAIN,DT20,79,0
2025-10,WEEKDAY,10,TRAIN,NS9/TE2,49395,44914
2025-10,WEEKDAY,15,TRAIN,EW29,12440,4645
2025-10,WEEKDAY,14,TRAIN,EW18,14213,18055
2025-10,WEEKENDS/HOLIDAY,10,TRAIN,EW4,8874,3619
2025-10,WEEKENDS/HOLIDAY,17,TRAIN,NS25/EW13,55649,47178
2025-10,WEEKDAY,11,TRAIN,PW7,3125,2218
2025-10,WEEKENDS/HOLIDAY,11,TRAIN,NE8,14078,24209
2025-10,WEEKENDS/HOLIDAY,11,TRAIN,NE7/DT12,17097,32273
2025-10,WEEKDAY,15,TRAIN,TE19,10564,4946
2025-10,WEEKDAY,23,TRAIN,SW3,130,1181
2025-10,WEEKENDS/HOLIDAY,5,TRAIN,TE7,145,15
2025-10,WEEKENDS/HOLIDAY,14,TRAIN,SE4,1581,1594
2025-10,WEEKENDS/HOLIDAY,6,TRAIN,BP5,389,219
2025-10,WEEKDAY,16,TRAIN,BP10,2662,4213
2025-10,WEEKENDS/HOLIDAY,11,TRAIN,EW33,2568,1291
2025-10,WEEKDAY,12,TRAIN,CC8,14385,7893
2025-10,WEEKENDS/HOLIDAY,21,TRAIN,DT28,1908,7630
2025-10,WEEKENDS/HOLIDAY,7,TRAIN,DT24,2150,971
2025-10,WEEKDAY,7,TRAIN,NE11,25415,23723
2025-10,WEEKENDS/HOLIDAY,0,TRAIN,NE8,353,791
2025-10,WEEKENDS/HOLIDAY,10,TRAIN,EW28,15922,5513
2025-10,WEEKENDS/HOLIDAY,13,TRAIN,NS16,20167,18652
2025-10,WEEKENDS/HOLIDAY,16,TRAIN,NS12,8301,8737
2025-10,WEEKDAY,8,TRAIN,SW3,5998,1897
2025-10,WEEKDAY,23,TRAIN,NE14,2166,20137
2025-10,WEEKENDS/HOLIDAY,20,TRAIN,DT22,10655,6919
2025-10,WEEKDAY,19,TRAIN,NS5,22300,81287
2025-10,WEEKDAY,19,TRAIN,TE27,4157,14015
2025-10,WEEKDAY,11,TRAIN,NS18,15443,8249
2025-10,WEEKDAY,20,TRAIN,DT2,2134,3067
2025-10,WEEKDAY,19,TRAIN,SE2,4007,15236
2025-10,WEEKDAY,5,TRAIN,DT13,789,109
2025-10,WEEKDAY,15,TRAIN,BP13,1131,1245
2025-10,WEEKDAY,17,TRAIN,CC24,116361,19603
2025-10,WEEKENDS/HOLIDAY,9,TRAIN,DT18,1137,3509
2025-10,WEEKENDS/HOLIDAY,15,TRAIN,DT30,3296,3624
2025-10,WEEKDAY,20,TRAIN,PW5,1274,6609
2025-10,WEEKENDS/HOLIDAY,16,TRAIN,CC5,4139,6586
2025-10,WEEKDAY,15,TRAIN,TE27,5612,6418
2025-10,WEEKDAY,20,TRAIN,EW15,66589,13195
2025-10,WEEKDAY,8,TRAIN,CC3,2279,27875
2025-10,WEEKDAY,13,TRAIN,EW24/NS1,60467,67510
2025-10,WEEKENDS/HOLIDAY,0,TRAIN,TE25,10,344
2025-10,WEEKENDS/HOLIDAY,5,TRAIN,TE14/NS22,161,251
2025-10,WEEKENDS/HOLIDAY,8,TRAIN,EW27,18248,12344
2025-10,WEEKDAY,15,TRAIN,NS5,20454,25825
2025-10,WEEKENDS/HOLIDAY,14,TRAIN,CC24,5380,4355
2025-10,WEEKENDS/HOLIDAY,17,TRAIN,EW32,5547,3267
2025-10,WEEKENDS/HOLIDAY,19,TRAIN,DT25,1338,2169
2025-10,WEEKENDS/HOLIDAY,0,TRAIN,NS13,759,4547
2025-10,WEEKENDS/HOLIDAY,19,TRAIN,DT22,9897,10157
2025-10,WEEKDAY,23,TRAIN,NS24/NE6/CC1,13548,5240
2025-10,WEEKDAY,5,TRAIN,NE13,4471,699
2025-10,WEEKDAY,15,TRAIN,NS25/EW13,54963,50270
2025-10,WEEKENDS/HOLIDAY,8,TRAIN,EW9,10641,9497
2025-10,WEEKENDS/HOLIDAY,8,TRAIN,CC28,961,441
2025-10,WEEKENDS/HOLIDAY,9,TRAIN,CC17/TE9,3189,2169
2025-10,WEEKDAY,15,TRAIN,EW25,10889,10317
2025-10,WEEKENDS/HOLIDAY,5,TRAIN,TE18,31,1
2025-10,WEEKDAY,12,TRAIN,CC5,5665,6939
2025-10,WEEKDAY,20,TRAIN,TE15,11329,9506
2025-10,WEEKENDS/HOLIDAY,5,TRAIN,NS24/NE6/CC1,109,57
2025-10,WEEKENDS/HOLIDAY,17,TRAIN,BP8,714,884
2025-10,WEEKENDS/HOLIDAY,0,TRAIN,CC17/TE9,21,268
2025-10,WEEKENDS/HOLIDAY,19,TRAIN,EW7,5600,9747
2025-10,WEEKDAY,20,TRAIN,SW8,1029,2768
2025-10,WEEKENDS/HOLIDAY,22,TRAIN,TE1,781,2202
2025-10,WEEKENDS/HOLIDAY,17,TRAIN,NS23,30390,24910
2025-10,WEEKENDS/HOLIDAY,14,TRAIN,TE14/NS22,46806,54222
2025-10,WEEKENDS/HOLIDAY,8,TRAIN,TE5,2693,1492
2025-10,WEEKDAY,16,TRAIN,NS24/NE6/CC1,49142,36180
2025-10,WEEKENDS/HOLIDAY,10,TRAIN,NS4/BP1,17215,12643
2025-10,WEEKENDS/HOLIDAY,12,TRAIN,CC28,2007,1375
2025-10,WEEKDAY,22,TRAIN,NE8,32834,21949
2025-10,WEEKENDS/HOLIDAY,23,TRAIN,EW11,2291,4774
2025-10,WEEKENDS/HOLIDAY,16,TRAIN,CC26,1643,1100
2025-10,WEEKDAY,8,TRAIN,EW18,48572,59396
2025-10,WEEKDAY,5,TRAIN,DT25,746,298
2025-10,WEEKDAY,21,TRAIN,TE28,1362,5146
2025-10,WEEKDAY,21,TRAIN,NS11,19435,59753
2025-10,WEEKDAY,16,TRAIN,EW7,14757,17964
2025-10,WEEKDAY,6,TRAIN,CC10/DT26,20031,8139
2025-10,WEEKENDS/HOLIDAY,0,TRAIN,CC8,21,299
2025-10,WEEKDAY,11,TRAIN,BP4,8530,2150
2025-10,WEEKENDS/HOLIDAY,13,TRAIN,SW8,939,862
2025-10,WEEKDAY,22,TRAIN,BP9,363,1481
2025-10,WEEKDAY,8,TRAIN,PW1,914,2809
2025-10,WEEKDAY,22,TRAIN,DT8,1199,2217
2025-10,WEEKDAY,19,TRAIN,CC19/DT9,10302,9518
2025-10,WEEKDAY,17,TRAIN,EW31,34409,1917
2025-10,WEEKDAY,14,TRAIN,CC4/DT15,24499,26311
2025-10,WEEKENDS/HOLIDAY,16,TRAIN,EW32,2991,2509
2025-10,WEEKENDS/HOLIDAY,16,TRAIN,NS7,14009,10696
2025-10,WEEKENDS/HOLIDAY,9,TRAIN,NS8,11830,5542
2025-10,WEEKENDS/HOLIDAY,14,TRAIN,EW1,13293,12513
2025-10,WEEKDAY,20,TRAIN,NS15,18288,16143
2025-10,WEEKENDS/HOLIDAY,7,TRAIN,SW2,1079,1086
2025-10,WEEKENDS/HOLIDAY,14,TRAIN,SE3,1200,1299
2025-10,WEEKDAY,14,TRAIN,EW33,2526,2425
2025-10,WEEKENDS/HOLIDAY,12,TRAIN,NS28,1391,3386
2025-10,WEEKDAY,0,TRAIN,NE16/STC,573,4842
2025-10,WEEKDAY,16,TRAIN,TE15,12128,13674
2025-10,WEEKENDS/HOLIDAY,23,TRAIN,CC2,373,953
2025-10,WEEKENDS/HOLIDAY,6,TRAIN,CC25,279,571
2025-10,WEEKDAY,8,TRAIN,SW8,4068,2867
2025-10,WEEKENDS/HOLIDAY,10,TRAIN,SW3,1440,563
2025-10,WEEKDAY,12,TRAIN,TE25,3121,2922
2025-10,WEEKDAY,8,TRAIN,CC26,7243,30831
2025-10,WEEKDAY,6,TRAIN,EW28,71199,16057
2025-10,WEEKENDS/HOLIDAY,18,TRAIN,DT22,8277,12060
2025-10,WEEKENDS/HOLIDAY,21,TRAIN,EW24/NS1,45855,14865
2025-10,WEEKDAY,20,TRAIN,TE3,8164,16470
2025-10,WEEKENDS/HOLIDAY,6,TRAIN,EW5,7026,3005
2025-10,WEEKDAY,13,TRAIN,EW31,1875,1309
2025-10,WEEKENDS/HOLIDAY,14,TRAIN,NS12,8123,7741
2025-10,WEEKDAY,10,TRAIN,TE13,4605,5668
2025-10,WEEKDAY,10,TRAIN,NS21/DT11,52912,52279
2025-10,WEEKENDS/HOLIDAY,12,TRAIN,NE13,15228,10827
2025-10,WEEKDAY,20,TRAIN,NE11,14219,18348
2025-10,WEEKENDS/HOLIDAY,6,TRAIN,TE26,1027,517
2025-10,WEEKDAY,15,TRAIN,EW24/NS1,67403,58689
2025-10,WEEKDAY,19,TRAIN,DT18,48585,13290
2025-10,WEEKDAY,7,TRAIN,PE6,18140,7764
2025-10,WEEKENDS/HOLIDAY,17,TRAIN,CC24,7636,3779
2025-10,WEEKDAY,8,TRAIN,EW8/CC9,57842,108774
2025-10,WEEKDAY,14,TRAIN,EW10,7804,9449
2025-10,WEEKENDS/HOLIDAY,19,TRAIN,SW7,812,1431
2025-10,WEEKENDS/HOLIDAY,21,TRAIN,EW29,3278,5693
2025-10,WEEKENDS/HOLIDAY,12,TRAIN,BP8,795,798
2025-10,WEEKENDS/HOLIDAY,20,TRAIN,EW7,3644,9063
2025-10,WEEKDAY,21,TRAIN,TE14/NS22,124317,23899
2025-10,WEEKDAY,8,TRAIN,SW6,12620,3660
2025-10,WEEKDAY,17,TRAIN,DT6,20835,11583
2025-10,WEEKDAY,20,TRAIN,EW10,7740,21113
2025-10,WEEKENDS/HOLIDAY,16,TRAIN,DT4,985,1141
2025-10,WEEKENDS/HOLIDAY,21,TRAIN,EW20,2598,5713
2025-10,WEEKENDS/HOLIDAY,21,TRAIN,CC3,12266,2188
2025-10,WEEKENDS/HOLIDAY,22,TRAIN,CC7,1500,3456
2025-10,WEEKENDS/HOLIDAY,20,TRAIN,TE19,1841,1360
2025-10,WEEKENDS/HOLIDAY,0,TRAIN,PW3,9,90
2025-10,WEEKENDS/HOLIDAY,14,TRAIN,EW11,9173,10459
2025-10,WEEKDAY,8,TRAIN,SE1,13616,4631
2025-10,WEEKENDS/HOLIDAY,10,TRAIN,BP6/DT1,21336,11996
2025-10,WEEKENDS/HOLIDAY,14,TRAIN,PW3,427,414
2025-10,WEEKENDS/HOLIDAY,21,TRAIN,DT25,714,2174
2025-10,WEEKDAY,11,TRAIN,CC8,9128,5987
2025-10,WEEKDAY,16,TRAIN,NS16,39604,51674
2025-10,WEEKENDS/HOLIDAY,12,TRAIN,NE10,9192,6589
2025-10,WEEKDAY,15,TRAIN,TE23,1986,3261
2025-10,WEEKENDS/HOLIDAY,7,TRAIN,DT23,1608,953
2025-10,WEEKDAY,10,TRAIN,EW5,35407,22382
2025-10,WEEKDAY,10,TRAIN,DT10,6898,2227
2025-10,WEEKENDS/HOLIDAY,22,TRAIN,NE5,8394,4104
2025-10,WEEKENDS/HOLIDAY,8,TRAIN,CC19/DT9,2044,4016
2025-10,WEEKENDS/HOLIDAY,16,TRAIN,EW9,13707,12907
2025-10,WEEKENDS/HOLIDAY,21,TRAIN,NS11,8388,22931
2025-10,WEEKDAY,0,TRAIN,SE4,48,544
2025-10,WEEKDAY,7,TRAIN,CG2,16354,26507
2025-10,WEEKENDS/HOLIDAY,22,TRAIN,NS12,2628,8877
2025-10,WEEKDAY,20,TRAIN,TE27,2224,9295
2025-10,WEEKDAY,12,TRAIN,TE15,9699,13479
2025-10,WEEKDAY,19,TRAIN,BP8,2420,3555
2025-10,WEEKDAY,0,TRAIN,NS18,227,1725
2025-10,WEEKENDS/HOLIDAY,23,TRAIN,CC25,569,728
2025-10,WEEKDAY,0,TRAIN,PE5,33,888
2025-10,WEEKDAY,21,TRAIN,DT34,3309,5592
2025-10,WEEKDAY,10,TRAIN,EW2/DT32,50709,38655
2025-10,WEEKENDS/HOLIDAY,0,TRAIN,NS14,574,2650
2025-10,WEEKENDS/HOLIDAY,12,TRAIN,TE11,2434,1449
2025-10,WEEKDAY,11,TRAIN,DT24,5260,3191
2025-10,WEEKENDS/HOLIDAY,17,TRAIN,NS28,3740,2014
2025-10,WEEKDAY,5,TRAIN,TE11,187,61
2025-10,WEEKDAY,5,TRAIN,PE2,2457,239
2025-10,WEEKENDS/HOLIDAY,10,TRAIN,EW27,20508,14843
2025-10,WEEKDAY,14,TRAIN,NS3,15902,18265
2025-10,WEEKDAY,8,TRAIN,PW4,9993,3376
2025-10,WEEKDAY,13,TRAIN,EW30,1445,1712
2025-10,WEEKENDS/HOLIDAY,11,TRAIN,BP11,2190,1108
2025-10,WEEKENDS/HOLIDAY,12,TRAIN,DT5,10907,6969
2025-10,WEEKDAY,15,TRAIN,EW31,3223,636
2025-10,WEEKDAY,20,TRAIN,TE16,7223,9609
2025-10,WEEKDAY,17,TRAIN,EW27,91843,114601
2025-10,WEEKENDS/HOLIDAY,10,TRAIN,EW22,2481,1740
2025-10,WEEKDAY,6,TRAIN,TE28,3194,843
2025-10,WEEKENDS/HOLIDAY,7,TRAIN,DT34,949,1386
2025-10,WEEKENDS/HOLIDAY,13,TRAIN,BP8,741,758
2025-10,WEEKDAY,19,TRAIN,CC21,15596,22490
2025-10,WEEKDAY,13,TRAIN,SW7,3699,3332
2025-10,WEEKENDS/HOLIDAY,16,TRAIN,DT6,3518,2643
2025-10,WEEKDAY,8,TRAIN,NS21/DT11,122533,131645
2025-10,WEEKENDS/HOLIDAY,20,TRAIN,SW3,397,1373
2025-10,WEEKENDS/HOLIDAY,12,TRAIN,DT31,4152,3196
2025-10,WEEKDAY,8,TRAIN,CC10/DT26,38129,65113
2025-10,WEEKENDS/HOLIDAY,7,TRAIN,DT25,1812,1061
2025-10,WEEKDAY,14,TRAIN,EW4,12369,11772
2025-10,WEEKDAY,18,TRAIN,EW11,51134,43827
2025-10,WEEKENDS/HOLIDAY,13,TRAIN,NS10,18553,13836
2025-10,WEEKDAY,20,TRAIN,EW23,46374,56805
2025-10,WEEKENDS/HOLIDAY,20,TRAIN,DT7,876,1971
2025-10,WEEKDAY,21,TRAIN,SE5,836,3819
2025-10,WEEKDAY,9,TRAIN,CC26,4190,15524
2025-10,WEEKENDS/HOLIDAY,16,TRAIN,TE28,1789,2414
2025-10,WEEKENDS/HOLIDAY,15,TRAIN,DT2,1001,928
2025-10,WEEKENDS/HOLIDAY,13,TRAIN,EW12/DT14,32866,46222
2025-10,WEEKDAY,21,TRAIN,EW33,2058,5192
2025-10,WEEKDAY,5,TRAIN,CC21,1149,220
2025-10,WEEKDAY,6,TRAIN,DT29,14727,2680
2025-10,WEEKENDS/HOLIDAY,5,TRAIN,PE5,462,14
2025-10,WEEKENDS/HOLIDAY,5,TRAIN,NE10,253,72
2025-10,WEEKDAY,20,TRAIN,BP13,458,1774
2025-10,WEEKENDS/HOLIDAY,22,TRAIN,BP6/DT1,5338,18432
2025-10,WEEKENDS/HOLIDAY,22,TRAIN,PE6,908,1877
2025-10,WEEKDAY,19,TRAIN,EW8/CC9,87700,88572
2025-10,WEEKENDS/HOLIDAY,10,TRAIN,TE25,1923,947
2025-10,WEEKDAY,8,TRAIN,NE4/DT19,27670,89460
2025-10,WEEKENDS/HOLIDAY,18,TRAIN,DT18,3212,3977
2025-10,WEEKENDS/HOLIDAY,15,TRAIN,NS12,7957,8451
2025-10,WEEKDAY,7,TRAIN,NS20,20748,106210
2025-10,WEEKDAY,16,TRAIN,DT22,8926,11464
2025-10,WEEKDAY,7,TRAIN,DT21,4105,11190
2025-10,WEEKDAY,11,TRAIN,TE25,3389,2117
2025-10,WEEKDAY,5,TRAIN,CC24,246,718
2025-10,WEEKDAY,22,TRAIN,CC14,2809,5314
2025-10,WEEKDAY,17,TRAIN,PW4,5698,8682
2025-10,WEEKDAY,0,TRAIN,NS10,854,8323
2025-10,WEEKENDS/HOLIDAY,20,TRAIN,EW18,4102,7542
2025-10,WEEKENDS/HOLIDAY,8,TRAIN,BP6/DT1,18295,10407
2025-10,WEEKDAY,22,TRAIN,DT25,1608,5104
2025-10,WEEKENDS/HOLIDAY,9,TRAIN,PW7,1754,914
2025-10,WEEKENDS/HOLIDAY,16,TRAIN,NE14,13397,14096
2025-10,WEEKENDS/HOLIDAY,8,TRAIN,NE12/CC13,21629,14922
2025-10,WEEKENDS/HOLIDAY,10,TRAIN,EW7,8714,5448
2025-10,WEEKDAY,17,TRAIN,EW26,58303,66801
2025-10,WEEKENDS/HOLIDAY,23,TRAIN,PE1,171,1082
2025-10,WEEKDAY,14,TRAIN,PW6,1640,2081
2025-10,WEEKDAY,5,TRAIN,TE1,1635,304
2025-10,WEEKENDS/HOLIDAY,12,TRAIN,EW27,24317,20240
2025-10,WEEKDAY,7,TRAIN,TE24,5213,5463
2025-10,WEEKENDS/HOLIDAY,19,TRAIN,PW6,414,801
2025-10,WEEKENDS/HOLIDAY,6,TRAIN,EW1,5377,1589
2025-10,WEEKENDS/HOLIDAY,14,TRAIN,CC26,1212,1245
2025-10,WEEKDAY,14,TRAIN,DT20,4664,6773
2025-10,WEEKENDS/HOLIDAY,21,TRAIN,TE7,884,2486
2025-10,WEEKENDS/HOLIDAY,6,TRAIN,NS16,11351,6000
2025-10,WEEKENDS/HOLIDAY,12,TRAIN,EW16/NE3/TE17,13818,13520
2025-10,WEEKDAY,16,TRAIN,EW1,27157,33946
2025-10,WEEKDAY,14,TRAIN,SW6,3152,4746
2025-10,WEEKENDS/HOLIDAY,6,TRAIN,SE3,814,70
2025-10,WEEKENDS/HOLIDAY,21,TRAIN,TE4,1578,2009
2025-10,WEEKENDS/HOLIDAY,10,TRAIN,CC4/DT15,2517,12927
2025-10,WEEKENDS/HOLIDAY,11,TRAIN,PE2,3426,1769
2025-10,WEEKDAY,19,TRAIN,EW27,61331,124960
2025-10,WEEKDAY,9,TRAIN,TE29,7769,1720
2025-10,WEEKDAY,21,TRAIN,SW1,3513,2132
2025-10,WEEKENDS/HOLIDAY,9,TRAIN,NE14,19117,7146
2025-10,WEEKENDS/HOLIDAY,22,TRAIN,EW8/CC9,13748,10026
2025-10,WEEKDAY,6,TRAIN,CC27,413,5503
2025-10,WEEKENDS/HOLIDAY,7,TRAIN,CC2,102,274
2025-10,WEEKENDS/HOLIDAY,14,TRAIN,EW31,1277,645
2025-10,WEEKDAY,7,TRAIN,EW1,101632,32465
2025-10,WEEKDAY,17,TRAIN,NE13,31856,40374
2025-10,WEEKDAY,0,TRAIN,SW6,21,714
2025-10,WEEKDAY,10,TRAIN,CC19/DT9,5656,8054
2025-10,WEEKDAY,6,TRAIN,TE1,12070,3641
2025-10,WEEKENDS/HOLIDAY,5,TRAIN,NS27/CE2/TE20,62,14
2025-10,WEEKENDS/HOLIDAY,23,TRAIN,NE14,889,8426
2025-10,WEEKENDS/HOLIDAY,19,TRAIN,PE4,794,1213
2025-10,WEEKDAY,0,TRAIN,EW7,146,1328
2025-10,WEEKDAY,6,TRAIN,CC19/DT9,2999,4891
2025-10,WEEKDAY,7,TRAIN,CC26,7994,23640
2025-10,WEEKDAY,12,TRAIN,TE16,8592,6299
2025-10,WEEKDAY,23,TRAIN,NE15,1851,14343
2025-10,WEEKENDS/HOLIDAY,10,TRAIN,BP8,695,617
2025-10,WEEKENDS/HOLIDAY,22,TRAIN,PW5,338,2515
2025-10,WEEKDAY,15,TRAIN,PE6,7783,8490
2025-10,WEEKENDS/HOLIDAY,20,TRAIN,TE29,900,1989
2025-10,WEEKENDS/HOLIDAY,5,TRAIN,DT2,58,7
2025-10,WEEKENDS/HOLIDAY,14,TRAIN,NE12/CC13,31443,30346
2025-10,WEEKDAY,23,TRAIN,TE22,1226,220
2025-10,WEEKENDS/HOLIDAY,15,TRAIN,CC27,1074,883
2025-10,WEEKENDS/HOLIDAY,11,TRAIN,CC2,2599,2538
2025-10,WEEKENDS/HOLIDAY,12,TRAIN,DT23,1704,1478
2025-10,WEEKDAY,10,TRAIN,NS8,23210,10597
2025-10,WEEKENDS/HOLIDAY,20,TRAIN,DT34,1237,2379
2025-10,WEEKENDS/HOLIDAY,7,TRAIN,TE19,373,1175
2025-10,WEEKENDS/HOLIDAY,14,TRAIN,EW9,11859,11356
2025-10,WEEKENDS/HOLIDAY,12,TRAIN,EW18,9213,6975
2025-10,WEEKDAY,19,TRAIN,SW5,7257,19224
2025-10,WEEKENDS/HOLIDAY,6,TRAIN,BP2,917,140
2025-10,WEEKENDS/HOLIDAY,18,TRAIN,EW28,16229,15273
2025-10,WEEKENDS/HOLIDAY,21,TRAIN,NE12/CC13,21737,25056
2025-10,WEEKENDS/HOLIDAY,16,TRAIN,BP9,871,926
2025-10,WEEKDAY,12,TRAIN,TE24,4891,3073
2025-10,WEEKDAY,5,TRAIN,DT5,1860,238
2025-10,WEEKDAY,13,TRAIN,CC23,15440,19646
2025-10,WEEKDAY,11,TRAIN,EW7,15322,10620
2025-10,WEEKDAY,17,TRAIN,DT24,12691,10370
2025-10,WEEKENDS/HOLIDAY,20,TRAIN,TE7,1132,2700
2025-10,WEEKDAY,7,TRAIN,NS15,39138,65675
2025-10,WEEKDAY,23,TRAIN,CC12,599,2329
2025-10,WEEKENDS/HOLIDAY,9,TRAIN,SE3,1848,568
2025-10,WEEKDAY,0,TRAIN,DT13,251,828
2025-10,WEEKENDS/HOLIDAY,0,TRAIN,NS19,246,1399
2025-10,WEEKDAY,9,TRAIN,NS14,66038,20209
2025-10,WEEKENDS/HOLIDAY,23,TRAIN,PW4,325,897
2025-10,WEEKENDS/HOLIDAY,21,TRAIN,TE5,895,2704
2025-10,WEEKDAY,12,TRAIN,BP6/DT1,38052,34238
2025-10,WEEKENDS/HOLIDAY,12,TRAIN,PE2,3010,2131
2025-10,WEEKENDS/HOLIDAY,20,TRAIN,PE1,633,2358
2025-10,WEEKENDS/HOLIDAY,20,TRAIN,TE5,1197,2866
2025-10,WEEKENDS/HOLIDAY,12,TRAIN,BP2,1414,869
2025-10,WEEKDAY,12,TRAIN,EW24/NS1,51787,71219
2025-10,WEEKDAY,11,TRAIN,DT25,3448,2020
2025-10,WEEKDAY,17,TRAIN,PE1,4371,6537
2025-10,WEEKENDS/HOLIDAY,5,TRAIN,EW20,312,83
2025-10,WEEKDAY,13,TRAIN,TE27,12762,7625
2025-10,WEEKDAY,6,TRAIN,NE10,14627,10884
2025-10,WEEKENDS/HOLIDAY,21,TRAIN,NE14,5236,17734
2025-10,WEEKDAY,6,TRAIN,SE3,6952,851
2025-10,WEEKENDS/HOLIDAY,8,TRAIN,CC24,1064,2282
2025-10,WEEKDAY,16,TRAIN,EW10,9408,12497
2025-10,WEEKENDS/HOLIDAY,17,TRAIN,EW7,8242,8805
2025-10,WEEKENDS/HOLIDAY,13,TRAIN,EW17,12766,12192
2025-10,WEEKDAY,10,TRAIN,EW7,16268,10166
2025-10,WEEKENDS/HOLIDAY,11,TRAIN,CG2,8906,13997
2025-10,WEEKDAY,7,TRAIN,CC23,3895,37367
2025-10,WEEKENDS/HOLIDAY,22,TRAIN,EW28,3674,14745
2025-10,WEEKDAY,8,TRAIN,CG1/DT35,3847,91099
2025-10,WEEKENDS/HOLIDAY,22,TRAIN,NS11,6188,21248
2025-10,WEEKDAY,12,TRAIN,BP12,4267,2032
2025-10,WEEKDAY,15,TRAIN,EW22,19227,8464
2025-10,WEEKENDS/HOLIDAY,23,TRAIN,NS14,3387,10564
